match_id,season,city,date,team1_id,team2_id,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,player_of_match_id,venue,venue_id,umpire1,umpire2
2008_1,2008,Bangalore,18-04-2008,KKR,RCB,RCB,field,normal,0,KKR,140,0,Brendon McCullum,82,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,Asad Rauf,RE Koertzen
2008_2,2008,Chandigarh,19-04-2008,CSK,KXI,CSK,bat,normal,0,CSK,33,0,Michael Hussey,18,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,MR Benson,SL Shastri
2008_3,2008,Delhi,19-04-2008,RR,DD,RR,bat,normal,0,DD,0,9,Farveez Maharoof,60,"Feroz Shah Kotla Stadium, Delhi",2,Aleem Dar,GA Pratapkumar
2008_4,2008,Mumbai,20-04-2008,MI,RCB,MI,bat,normal,0,RCB,0,5,Mark Boucher,145,"Wankhede Stadium, Mumbai, Maharashtra",1,SJ Davis,DJ Harper
2008_5,2008,Kolkata,20-04-2008,DC,KKR,DC,bat,normal,0,KKR,0,5,David Hussey,80,"Eden Garden Stadium, Kolkata, West Bengal",3,BF Bowden,K Hariharan
2008_6,2008,Jaipur,21-04-2008,KXI,RR,KXI,bat,normal,0,RR,0,6,Shane Watson,175,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,Aleem Dar,RB Tiffin
2008_7,2008,Hyderabad,22-04-2008,DC,DD,DC,bat,normal,0,DD,0,9,Virender Sehwag,46,"Rajiv Gandhi International Stadium, Hyderabad",4,IL Howell,AM Saheba
2008_8,2008,Chennai,23-04-2008,CSK,MI,MI,field,normal,0,CSK,6,0,Matthew Hayden,6,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,DJ Harper,GA Pratapkumar
2008_9,2008,Hyderabad,24-04-2008,DC,RR,RR,field,normal,0,RR,0,3,Yusuf Pathan,171,"Rajiv Gandhi International Stadium, Hyderabad",4,Asad Rauf,MR Benson
2008_10,2008,Chandigarh,25-04-2008,KXI,MI,MI,field,normal,0,KXI,66,0,Kumar Sangakkara,98,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,Aleem Dar,AM Saheba
2008_11,2008,Bangalore,26-04-2008,RCB,RR,RR,field,normal,0,RR,0,7,Shane Watson,175,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,MR Benson,IL Howell
2008_12,2008,Chennai,26-04-2008,KKR,CSK,KKR,bat,normal,0,CSK,0,9,Jacob Oram,23,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,BF Bowden,AV Jayaprakash
2008_13,2008,Mumbai,27-04-2008,MI,DC,DC,field,normal,0,DC,0,10,Adam Gilchrist,28,Dr DY Patil Sports Academy,10,Asad Rauf,SL Shastri
2008_14,2008,Chandigarh,27-04-2008,DD,KXI,DD,bat,normal,0,KXI,0,4,Simon Katich,105,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,RE Koertzen,I Shivram
2008_15,2008,Bangalore,28-04-2008,CSK,RCB,CSK,bat,normal,0,CSK,13,0,Mahendra Singh Dhoni,1,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,BR Doctrove,RB Tiffin
2008_16,2008,Kolkata,29-04-2008,KKR,MI,KKR,bat,normal,0,MI,0,7,Sanath Jayasuriya,117,"Eden Garden Stadium, Kolkata, West Bengal",3,BF Bowden,AV Jayaprakash
2008_17,2008,Delhi,30-04-2008,DD,RCB,RCB,field,normal,0,DD,10,0,Glenn McGrath,50,"Feroz Shah Kotla Stadium, Delhi",2,Aleem Dar,I Shivram
2008_18,2008,Hyderabad,01-05-2008,DC,KXI,KXI,field,normal,0,KXI,0,7,Shaun Marsh,106,"Rajiv Gandhi International Stadium, Hyderabad",4,BR Doctrove,RB Tiffin
2008_19,2008,Jaipur,01-05-2008,RR,KKR,RR,bat,normal,0,RR,45,0,Swapnil Asnodkar,166,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,RE Koertzen,GA Pratapkumar
2008_20,2008,Chennai,02-05-2008,CSK,DD,CSK,bat,normal,0,DD,0,8,Virender Sehwag,46,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,BF Bowden,K Hariharan
2008_21,2008,Hyderabad,25-05-2008,DC,RCB,DC,bat,normal,0,RCB,0,5,Vinay Kumar,153,"Rajiv Gandhi International Stadium, Hyderabad",4,Asad Rauf,RE Koertzen
2008_22,2008,Chandigarh,03-05-2008,KXI,KKR,KXI,bat,normal,0,KXI,9,0,Irfan Pathan,96,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,DJ Harper,I Shivram
2008_23,2008,Mumbai,04-05-2008,MI,DD,DD,field,normal,0,MI,29,0,Shaun Pollock,121,Dr DY Patil Sports Academy,10,IL Howell,RE Koertzen
2008_24,2008,Jaipur,04-05-2008,CSK,RR,CSK,bat,normal,0,RR,0,8,Sohail Tanvir,174,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,Asad Rauf,AV Jayaprakash
2008_25,2008,Bangalore,05-05-2008,RCB,KXI,KXI,field,normal,0,KXI,0,6,S Sreesanth,100,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,SJ Davis,BR Doctrove
2008_26,2008,Chennai,06-05-2008,CSK,DC,DC,field,normal,0,DC,0,7,Adam Gilchrist,28,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,MR Benson,RB Tiffin
2008_27,2008,Mumbai,07-05-2008,RR,MI,MI,field,normal,0,MI,0,7,Ashish Nehra,119,Dr DY Patil Sports Academy,10,DJ Harper,RE Koertzen
2008_28,2008,Delhi,08-05-2008,DD,CSK,CSK,field,normal,0,CSK,0,4,Mahendra Singh Dhoni,1,"Feroz Shah Kotla Stadium, Delhi",2,Aleem Dar,RB Tiffin
2008_29,2008,Kolkata,08-05-2008,KKR,RCB,KKR,bat,normal,0,KKR,5,0,Sourav Ganguly,66,"Eden Garden Stadium, Kolkata, West Bengal",3,Asad Rauf,IL Howell
2008_30,2008,Jaipur,09-05-2008,DC,RR,RR,field,normal,0,RR,0,8,Yusuf Pathan,171,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,MR Benson,AM Saheba
2008_31,2008,Bangalore,28-05-2008,RCB,MI,MI,field,normal,0,MI,0,9,Dilhara Fernando,116,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,BF Bowden,AV Jayaprakash
2008_32,2008,Chennai,10-05-2008,CSK,KXI,KXI,field,normal,0,CSK,18,0,Lakshmipathy Balaji,4,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,AV Jayaprakash,BG Jerling
2008_33,2008,Hyderabad,11-05-2008,KKR,DC,KKR,bat,normal,0,KKR,23,0,Sourav Ganguly,66,"Rajiv Gandhi International Stadium, Hyderabad",4,IL Howell,AM Saheba
2008_34,2008,Jaipur,11-05-2008,DD,RR,RR,field,normal,0,RR,0,3,Shane Watson,175,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,SJ Davis,RE Koertzen
2008_35,2008,Chandigarh,12-05-2008,RCB,KXI,RCB,bat,normal,0,KXI,0,9,Shaun Marsh,106,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,BR Doctrove,I Shivram
2008_36,2008,Kolkata,13-05-2008,KKR,DD,KKR,bat,normal,0,KKR,23,0,Shoaib Akhtar,75,"Eden Garden Stadium, Kolkata, West Bengal",3,Asad Rauf,IL Howell
2008_37,2008,Mumbai,14-05-2008,CSK,MI,MI,field,normal,0,MI,0,9,Sanath Jayasuriya,117,"Wankhede Stadium, Mumbai, Maharashtra",1,BR Doctrove,AM Saheba
2008_38,2008,Chandigarh,28-05-2008,KXI,RR,RR,field,normal,0,KXI,41,0,Shaun Marsh,106,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,SJ Davis,K Hariharan
2008_39,2008,Delhi,15-05-2008,DD,DC,DC,field,normal,0,DD,12,0,Amit Mishra,52,"Feroz Shah Kotla Stadium, Delhi",2,BG Jerling,GA Pratapkumar
2008_40,2008,Mumbai,16-05-2008,KKR,MI,MI,field,normal,0,MI,0,8,Shaun Pollock,121,"Wankhede Stadium, Mumbai, Maharashtra",1,BR Doctrove,DJ Harper
2008_41,2008,Delhi,17-05-2008,DD,KXI,DD,bat,normal,1,KXI,6,0,Mahela Jayawardene,101,"Feroz Shah Kotla Stadium, Delhi",2,AV Jayaprakash,RE Koertzen
2008_42,2008,Jaipur,17-05-2008,RR,RCB,RCB,field,normal,0,RR,65,0,Graeme Smith,185,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,BF Bowden,SL Shastri
2008_43,2008,Hyderabad,18-05-2008,MI,DC,DC,field,normal,0,MI,25,0,Dwayne Bravo,114,"Rajiv Gandhi International Stadium, Hyderabad",4,BR Doctrove,DJ Harper
2008_44,2008,Kolkata,18-05-2008,KKR,CSK,KKR,bat,normal,1,CSK,3,0,Makhaya Ntini,11,"Eden Garden Stadium, Kolkata, West Bengal",3,Asad Rauf,K Hariharan
2008_45,2008,Bangalore,19-05-2008,RCB,DD,DD,field,normal,0,DD,0,5,Shreevats Goswami,157,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,SJ Davis,GA Pratapkumar
2008_46,2008,Kolkata,20-05-2008,KKR,RR,RR,field,normal,0,RR,0,6,Yusuf Pathan,171,"Eden Garden Stadium, Kolkata, West Bengal",3,BG Jerling,RE Koertzen
2008_47,2008,Mumbai,21-05-2008,KXI,MI,MI,field,normal,0,KXI,1,0,Shaun Marsh,106,"Wankhede Stadium, Mumbai, Maharashtra",1,BF Bowden,GA Pratapkumar
2008_48,2008,Chennai,21-05-2008,RCB,CSK,RCB,bat,normal,0,RCB,14,0,Anil Kumble,150,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,DJ Harper,I Shivram
2008_49,2008,Chandigarh,23-05-2008,DC,KXI,KXI,field,normal,0,KXI,0,6,Shaun Marsh,106,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,Asad Rauf,SJ Davis
2008_50,2008,Delhi,24-05-2008,MI,DD,DD,field,normal,0,DD,0,5,Dinesh Karthik,59,"Feroz Shah Kotla Stadium, Delhi",2,BF Bowden,K Hariharan
2008_51,2008,Chennai,24-05-2008,RR,CSK,RR,bat,normal,0,RR,10,0,Albie Morkel,21,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,DJ Harper,SL Shastri
2008_52,2008,Bangalore,03-05-2008,RCB,DC,DC,field,normal,0,RCB,3,0,Praveen Kumar,160,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,BR Doctrove,SL Shastri
2008_53,2008,Kolkata,25-05-2008,KXI,KKR,KXI,bat,normal,0,KKR,0,3,Umar Gul,87,"Eden Garden Stadium, Kolkata, West Bengal",3,SJ Davis,I Shivram
2008_54,2008,Jaipur,26-05-2008,MI,RR,RR,field,normal,0,RR,0,5,Sohail Tanvir,174,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,BF Bowden,K Hariharan
2008_55,2008,Hyderabad,27-05-2008,DC,CSK,DC,bat,normal,0,CSK,0,7,Suresh Raina,24,"Rajiv Gandhi International Stadium, Hyderabad",4,BG Jerling,AM Saheba
2008_56,2008,Mumbai,30-05-2008,RR,DD,DD,field,normal,0,RR,105,0,Shane Watson,175,"Wankhede Stadium, Mumbai, Maharashtra",1,BF Bowden,RE Koertzen
2008_57,2008,Mumbai,31-05-2008,KXI,CSK,KXI,bat,normal,0,CSK,0,9,Makhaya Ntini,11,"Wankhede Stadium, Mumbai, Maharashtra",1,Asad Rauf,DJ Harper
2008_58,2008,Mumbai,01-06-2008,CSK,RR,RR,field,normal,0,RR,0,3,Yusuf Pathan,171,Dr DY Patil Sports Academy,10,BF Bowden,RE Koertzen
2009_1,2009,Cape Town,18-04-2009,MI,CSK,CSK,field,normal,0,MI,19,0,Sachin Tendulkar,113,Newlands,11,BR Doctrove,K Hariharan
2009_2,2009,Cape Town,18-04-2009,RCB,RR,RCB,bat,normal,0,RCB,75,0,Rahul Dravid,142,Newlands,11,BR Doctrove,RB Tiffin
2009_3,2009,Cape Town,19-04-2009,KXI,DD,DD,field,normal,1,DD,0,10,Daniel Vettori,210,Newlands,11,MR Benson,SD Ranade
2009_4,2009,Cape Town,19-04-2009,KKR,DC,KKR,bat,normal,0,DC,0,8,RP Singh,196,Newlands,11,MR Benson,BR Doctrove
2009_5,2009,Port Elizabeth,20-04-2009,CSK,RCB,CSK,bat,normal,0,CSK,92,0,Muttiah Muralitharan,22,St George's Park,12,BG Jerling,SJA Taufel
2009_6,2009,Durban,21-04-2009,KXI,KKR,KKR,field,normal,1,KKR,11,0,Chris Gayle,79,Kingsmead,13,DJ Harper,SD Ranade
2009_7,2009,Cape Town,22-04-2009,DC,RCB,DC,bat,normal,0,DC,24,0,Adam Gilchrist,28,Newlands,11,M Erasmus,AM Saheba
2009_8,2009,Durban,23-04-2009,DD,CSK,DD,bat,normal,0,DD,9,0,AB De Villiers,47,Kingsmead,13,BR Doctrove,SJA Taufel
2009_9,2009,Cape Town,23-04-2009,RR,KKR,KKR,field,tie,0,RR,0,0,Yusuf Pathan,171,Newlands,11,MR Benson,M Erasmus
2009_10,2009,Durban,24-04-2009,RCB,KXI,RCB,bat,normal,0,KXI,0,7,Ravi Bopara,306,Kingsmead,13,BR Doctrove,TH Wijewardene
2009_11,2009,Durban,25-04-2009,DC,MI,DC,bat,normal,0,DC,12,0,Pragyan Ojha,29,Kingsmead,13,HDPK Dharmasena,SJA Taufel
2009_12,2009,Port Elizabeth,26-04-2009,RCB,DD,RCB,bat,normal,0,DD,0,6,Tillakaratne Dilshan,48,St George's Park,12,S Asnani,BG Jerling
2009_13,2009,Cape Town,26-04-2009,KXI,RR,KXI,bat,normal,0,KXI,27,0,Kumar Sangakkara,98,Newlands,11,M Erasmus,K Hariharan
2009_14,2009,Durban,27-04-2009,CSK,DC,DC,field,normal,0,DC,0,6,Herschelle Gibbs,36,Kingsmead,13,IL Howell,TH Wijewardene
2009_15,2009,Port Elizabeth,27-04-2009,MI,KKR,MI,bat,normal,0,MI,92,0,Sachin Tendulkar,113,St George's Park,12,BG Jerling,RB Tiffin
2009_16,2009,Centurion,28-04-2009,DD,RR,DD,bat,normal,0,RR,0,5,Yusuf Pathan,171,SuperSport Park,14,GAV Baxter,RE Koertzen
2009_17,2009,Durban,29-04-2009,KKR,RCB,KKR,bat,normal,0,RCB,0,5,Mark Boucher,145,Kingsmead,13,MR Benson,TH Wijewardene
2009_18,2009,Durban,29-04-2009,KXI,MI,KXI,bat,normal,0,KXI,3,0,Kumar Sangakkara,98,Kingsmead,13,MR Benson,SL Shastri
2009_19,2009,Centurion,30-04-2009,DC,DD,DD,field,normal,0,DD,0,6,Dirk Nannes,204,SuperSport Park,14,GAV Baxter,AM Saheba
2009_20,2009,Centurion,30-04-2009,CSK,RR,RR,field,normal,0,CSK,38,0,Suresh Raina,24,SuperSport Park,14,GAV Baxter,RE Koertzen
2009_21,2009,East London,01-05-2009,MI,KKR,MI,bat,normal,0,MI,9,0,J P Duminy,677,Buffalo Park,15,M Erasmus,SK Tarapore
2009_22,2009,Durban,01-05-2009,RCB,KXI,RCB,bat,normal,0,RCB,8,0,Yuvraj Singh,88,Kingsmead,13,HDPK Dharmasena,S Ravi
2009_23,2009,Port Elizabeth,02-05-2009,DC,RR,DC,bat,normal,0,RR,0,3,Yusuf Pathan,171,St George's Park,12,S Asnani,BG Jerling
2009_24,2009,Johannesburg,02-05-2009,CSK,DD,DD,field,normal,0,CSK,18,0,Shadab Jakati,7,New Wanderers Stadium,16,DJ Harper,RE Koertzen
2009_25,2009,Port Elizabeth,03-05-2009,KKR,KXI,KKR,bat,normal,0,KXI,0,6,Mahela Jayawardene,101,St George's Park,12,S Asnani,MR Benson
2009_26,2009,Johannesburg,03-05-2009,MI,RCB,MI,bat,normal,0,RCB,0,9,Jacques Kallis,148,New Wanderers Stadium,16,RE Koertzen,TH Wijewardene
2009_27,2009,East London,04-05-2009,CSK,DC,CSK,bat,normal,0,CSK,78,0,Mahendra Singh Dhoni,1,Buffalo Park,15,BR Doctrove,M Erasmus
2009_28,2009,Durban,05-05-2009,RR,KXI,KXI,field,normal,0,RR,78,0,Graeme Smith,185,Kingsmead,13,SS Hazare,IL Howell
2009_29,2009,Durban,05-05-2009,KKR,DD,KKR,bat,normal,0,DD,0,9,Gautam Gambhir,58,Kingsmead,13,GAV Baxter,IL Howell
2009_30,2009,Centurion,06-05-2009,DC,MI,DC,bat,normal,0,DC,19,0,Rohit Sharma,30,SuperSport Park,14,MR Benson,HDPK Dharmasena
2009_31,2009,Centurion,07-05-2009,RCB,RR,RR,field,normal,0,RR,0,7,Amanpreet Singh,223,SuperSport Park,14,K Hariharan,DJ Harper
2009_32,2009,Centurion,07-05-2009,CSK,KXI,CSK,bat,normal,1,CSK,12,0,Matthew Hayden,6,SuperSport Park,14,DJ Harper,TH Wijewardene
2009_33,2009,East London,08-05-2009,MI,DD,MI,bat,normal,0,DD,0,7,Ashish Nehra,119,Buffalo Park,15,M Erasmus,SK Tarapore
2009_34,2009,Kimberley,09-05-2009,DC,KXI,KXI,field,normal,0,KXI,0,3,Mahela Jayawardene,101,De Beers Diamond Oval,17,GAV Baxter,AM Saheba
2009_35,2009,Kimberley,09-05-2009,RR,CSK,RR,bat,normal,0,CSK,0,7,S Badrinath,16,De Beers Diamond Oval,17,GAV Baxter,HDPK Dharmasena
2009_36,2009,Port Elizabeth,10-05-2009,MI,RCB,MI,bat,normal,0,MI,16,0,J P Duminy,677,St George's Park,12,BR Doctrove,BG Jerling
2009_37,2009,Johannesburg,10-05-2009,KKR,DD,DD,field,normal,0,DD,0,7,Amit Mishra,52,New Wanderers Stadium,16,SL Shastri,RB Tiffin
2009_38,2009,Kimberley,11-05-2009,DC,RR,DC,bat,normal,0,DC,53,0,Dwayne Smith,124,De Beers Diamond Oval,17,GAV Baxter,HDPK Dharmasena
2009_39,2009,Centurion,12-05-2009,KKR,RCB,RCB,field,normal,0,RCB,0,6,Ross Taylor,163,SuperSport Park,14,M Erasmus,SS Hazare
2009_40,2009,Centurion,12-05-2009,KXI,MI,KXI,bat,normal,0,MI,0,8,Harbhajan Singh,131,SuperSport Park,14,SS Hazare,RE Koertzen
2009_41,2009,Durban,13-05-2009,DD,DC,DC,field,normal,0,DD,12,0,Rajat Bhatia,56,Kingsmead,13,DJ Harper,SL Shastri
2009_42,2009,Durban,14-05-2009,CSK,RCB,CSK,bat,normal,0,RCB,0,2,Ross Taylor,163,Kingsmead,13,BR Doctrove,DJ Harper
2009_43,2009,Durban,14-05-2009,RR,MI,RR,bat,normal,0,RR,2,0,Shane Warne,165,Kingsmead,13,BR Doctrove,DJ Harper
2009_44,2009,Bloemfontein,15-05-2009,DD,KXI,KXI,field,normal,0,KXI,0,6,Brett Lee,94,OUTsurance Oval,18,HDPK Dharmasena,IL Howell
2009_45,2009,Port Elizabeth,16-05-2009,MI,CSK,MI,bat,normal,0,CSK,0,7,Matthew Hayden,6,St George's Park,12,SK Tarapore,SJA Taufel
2009_46,2009,Johannesburg,16-05-2009,KKR,DC,DC,field,normal,0,DC,0,6,Rohit Sharma,30,New Wanderers Stadium,16,RE Koertzen,S Ravi
2009_47,2009,Johannesburg,17-05-2009,KXI,DC,DC,field,normal,0,KXI,1,0,Yuvraj Singh,88,New Wanderers Stadium,16,S Ravi,RB Tiffin
2009_48,2009,Bloemfontein,17-05-2009,DD,RR,DD,bat,normal,0,DD,14,0,AB De Villiers,47,OUTsurance Oval,18,SS Hazare,IL Howell
2009_49,2009,Centurion,18-05-2009,CSK,KKR,CSK,bat,normal,0,KKR,0,7,Brad Hodge,69,SuperSport Park,14,SJA Taufel,RB Tiffin
2009_50,2009,Johannesburg,19-05-2009,DD,RCB,DD,bat,normal,0,RCB,0,7,Jacques Kallis,148,New Wanderers Stadium,16,IL Howell,RB Tiffin
2009_51,2009,Durban,20-05-2009,RR,KKR,KKR,field,normal,0,KKR,0,4,Laxmi Shukla,86,Kingsmead,13,BG Jerling,SJA Taufel
2009_52,2009,Durban,20-05-2009,CSK,KXI,CSK,bat,normal,0,CSK,24,0,Muttiah Muralitharan,22,Kingsmead,13,BG Jerling,SJA Taufel
2009_53,2009,Centurion,21-05-2009,MI,DD,DD,field,normal,0,DD,0,4,Virender Sehwag,46,SuperSport Park,14,IL Howell,S Ravi
2009_54,2009,Centurion,21-05-2009,RCB,DC,RCB,bat,normal,0,RCB,12,0,Manish Pandey,120,SuperSport Park,14,IL Howell,S Ravi
2009_55,2009,Centurion,22-05-2009,DD,DC,DC,field,normal,0,DC,0,6,Adam Gilchrist,28,SuperSport Park,14,BR Doctrove,DJ Harper
2009_56,2009,Johannesburg,23-05-2009,CSK,RCB,RCB,field,normal,0,RCB,0,6,Manish Pandey,120,New Wanderers Stadium,16,RE Koertzen,SJA Taufel
2009_57,2009,Johannesburg,24-05-2009,DC,RCB,RCB,field,normal,0,DC,6,0,Anil Kumble,150,New Wanderers Stadium,16,RE Koertzen,SJA Taufel
2010_1,2010,Mumbai,12-03-2010,KKR,DC,DC,field,normal,0,KKR,11,0,Angelo Mathews,214,Dr DY Patil Sports Academy,10,RE Koertzen,RB Tiffin
2010_2,2010,Mumbai,13-03-2010,MI,RR,MI,bat,normal,0,MI,4,0,Yusuf Pathan,171,Brabourne Stadium,19,RE Koertzen,RB Tiffin
2010_3,2010,Chandigarh,13-03-2010,KXI,DD,DD,field,normal,0,DD,0,5,Gautam Gambhir,58,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,BR Doctrove,S Ravi
2010_4,2010,Kolkata,14-03-2010,RCB,KKR,KKR,field,normal,0,KKR,0,7,Manoj Tiwary,55,"Eden Garden Stadium, Kolkata, West Bengal",3,HDPK Dharmasena,AM Saheba
2010_5,2010,Chennai,14-03-2010,DC,CSK,DC,bat,normal,0,DC,31,0,Chaminda Vaas,42,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,K Hariharan,DJ Harper
2010_6,2010,Ahmedabad,15-03-2010,RR,DD,DD,field,normal,0,DD,0,6,Virender Sehwag,46,"Sardar Patel Stadium, Motera",20,BG Jerling,RE Koertzen
2010_7,2010,Bangalore,16-03-2010,KXI,RCB,KXI,bat,normal,0,RCB,0,8,Jacques Kallis,148,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,S Das,DJ Harper
2010_8,2010,Kolkata,16-03-2010,CSK,KKR,CSK,bat,normal,0,CSK,55,0,Mahendra Singh Dhoni,1,"Eden Garden Stadium, Kolkata, West Bengal",3,HDPK Dharmasena,AM Saheba
2010_9,2010,Delhi,17-03-2010,MI,DD,DD,field,normal,0,MI,98,0,Sachin Tendulkar,113,"Feroz Shah Kotla Stadium, Delhi",2,BR Doctrove,SK Tarapore
2010_10,2010,Bangalore,18-03-2010,RR,RCB,RCB,field,normal,0,RCB,0,10,Jacques Kallis,148,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,K Hariharan,DJ Harper
2010_11,2010,Delhi,19-03-2010,DD,CSK,DD,bat,normal,0,CSK,0,5,Matthew Hayden,6,"Feroz Shah Kotla Stadium, Delhi",2,BR Doctrove,SK Tarapore
2010_12,2010,Cuttack,19-03-2010,DC,KXI,KXI,field,normal,0,DC,6,0,Andrew Symonds,31,Barabati Stadium,21,BF Bowden,M Erasmus
2010_13,2010,Ahmedabad,20-03-2010,RR,KKR,RR,bat,normal,0,RR,34,0,Abhishek Jhunjhunwala,326,"Sardar Patel Stadium, Motera",20,RE Koertzen,RB Tiffin
2010_14,2010,Mumbai,20-03-2010,MI,RCB,MI,bat,normal,0,RCB,0,7,Jacques Kallis,148,Brabourne Stadium,19,HDPK Dharmasena,SS Hazare
2010_15,2010,Cuttack,21-03-2010,DC,DD,DC,bat,normal,0,DC,10,0,Andrew Symonds,31,Barabati Stadium,21,BF Bowden,M Erasmus
2010_16,2010,Chennai,21-03-2010,KXI,CSK,CSK,field,tie,0,KXI,0,0,Rusty Theron,304,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,K Hariharan,DJ Harper
2010_17,2010,Mumbai,22-03-2010,KKR,MI,KKR,bat,normal,0,MI,0,7,Sachin Tendulkar,113,Brabourne Stadium,19,SS Hazare,SJA Taufel
2010_18,2010,Bangalore,23-03-2010,RCB,CSK,CSK,field,normal,0,RCB,36,0,Robin Uthappa,141,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,RE Koertzen,RB Tiffin
2010_19,2010,Chandigarh,24-03-2010,RR,KXI,KXI,field,normal,0,RR,31,0,Adam Voges,324,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,BR Doctrove,SK Tarapore
2010_20,2010,Mumbai,25-03-2010,CSK,MI,MI,field,normal,0,MI,0,5,Sachin Tendulkar,113,Brabourne Stadium,19,BF Bowden,AM Saheba
2010_21,2010,Ahmedabad,26-03-2010,DC,RR,DC,bat,normal,0,RR,0,8,Yusuf Pathan,171,"Sardar Patel Stadium, Motera",20,HDPK Dharmasena,SJA Taufel
2010_22,2010,Chandigarh,27-03-2010,KKR,KXI,KKR,bat,normal,0,KKR,39,0,Manoj Tiwary,55,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,BR Doctrove,S Ravi
2010_23,2010,Bangalore,25-03-2010,DD,RCB,RCB,field,normal,0,DD,17,0,Kedar Jadhav,249,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,BG Jerling,RE Koertzen
2010_24,2010,Ahmedabad,28-03-2010,RR,CSK,RR,bat,normal,0,RR,17,0,Naman Ojha,271,"Sardar Patel Stadium, Motera",20,SS Hazare,SJA Taufel
2010_25,2010,Mumbai,28-03-2010,MI,DC,DC,field,normal,0,MI,41,0,Harbhajan Singh,131,Dr DY Patil Sports Academy,10,S Das,K Hariharan
2010_26,2010,Delhi,29-03-2010,DD,KKR,DD,bat,normal,0,DD,40,0,David Warner,207,"Feroz Shah Kotla Stadium, Delhi",2,SS Hazare,SJA Taufel
2010_27,2010,Mumbai,30-03-2010,KXI,MI,MI,field,normal,0,MI,0,4,Lasith Malinga,230,Brabourne Stadium,19,BR Doctrove,SK Tarapore
2010_28,2010,Chennai,31-03-2010,RCB,CSK,RCB,bat,normal,0,CSK,0,5,Murali Vijay,189,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,BG Jerling,RE Koertzen
2010_29,2010,Delhi,31-03-2010,DD,RR,DD,bat,normal,0,DD,67,0,Dinesh Karthik,59,"Feroz Shah Kotla Stadium, Delhi",2,HDPK Dharmasena,SJA Taufel
2010_30,2010,Kolkata,01-04-2010,KKR,DC,KKR,bat,normal,0,KKR,24,0,Sourav Ganguly,66,"Eden Garden Stadium, Kolkata, West Bengal",3,K Hariharan,DJ Harper
2010_31,2010,Chandigarh,02-04-2010,KXI,RCB,KXI,bat,normal,0,RCB,0,6,Kevin Pietersen,319,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,BF Bowden,M Erasmus
2010_32,2010,Chennai,03-04-2010,CSK,RR,CSK,bat,normal,0,CSK,23,0,Murali Vijay,189,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,RE Koertzen,RB Tiffin
2010_33,2010,Mumbai,03-04-2010,MI,DC,MI,bat,normal,0,MI,63,0,Ambati Rayudu,309,Brabourne Stadium,19,BR Doctrove,S Ravi
2010_34,2010,Kolkata,04-04-2010,KKR,KXI,KKR,bat,normal,0,KXI,0,8,Mahela Jayawardene,101,"Eden Garden Stadium, Kolkata, West Bengal",3,S Asnani,DJ Harper
2010_35,2010,Delhi,04-04-2010,DD,RCB,DD,bat,normal,0,DD,37,0,Paul Collingwood,203,"Feroz Shah Kotla Stadium, Delhi",2,BF Bowden,M Erasmus
